Chr,Start,End,Center,Experiment Insertions,Background insertions,Reference Insertions,pvalue Reference,pvalue Background,Fraction Experiment,TPH Experiment,Fraction background,TPH background,TPH background subtracted,pvalue_adj Reference,Nearest Refseq1,Gene Name1,Direction1,Distance1,Nearest Refseq2,Gene Name2,Direction2,Distance2
chr3,12371811,12372692,12372153.5,32,16,7,1.7696955012524995e-13,0.00048484520970804024,3.136138805503532e-05,3136.138805503532,1.191008776990306e-05,1191.008776990306,1945.1300285132259,2.346005944607296e-09,NM_138712,PPARG,+,0,NM_001145393,TSEN2,+,111740
chr3,13513391,13514756,13513660.0,37,20,6,1.1102230246251565e-16,0.0002879969372838742,3.626160493863458e-05,3626.160493863458,1.4887609712378825e-05,1488.7609712378824,2137.3995226255756,2.483616707355591e-12,NM_024827,HDAC11,+,-6968,NM_001330636,HDAC11,+,-6974
chr3,17703923,17704382,17704153.0,20,13,5,1.3272143217779586e-07,0.006527831854228006,1.960086753439707e-05,1960.0867534397073,9.676946313046236e-06,967.6946313046236,992.3921221350837,0.00046083096692363666,NM_001349085,TBC1D5,-,0,NM_001134381,TBC1D5,-,-3904
chr3,23016498,23019432,23017995.5,30,10,21,1.0321188348427768e-11,1.088360210399486e-06,2.940130130159561e-05,2940.130130159561,7.443804856189412e-06,744.3804856189412,2195.7496445406196,9.418718843258075e-08,NR_136177,UBE2E2-AS1,-,175639,NM_152653,UBE2E2,+,183861
chr3,27521298,27521832,27521498.0,22,3,3,1.0850597753631064e-08,1.2510727407377686e-06,2.156095428783678e-05,2156.095428783678,2.2331414568568237e-06,223.31414568568238,1932.7812830979956,4.936933088824491e-05,NM_001321105,SLC4A7,-,-36879,NM_001258380,SLC4A7,-,-64545
chr3,33115056,33115593,33115256.0,23,12,6,5.1576629633842686e-09,0.006884879836057456,2.2540997664556634e-05,2254.0997664556635,8.932565827427295e-06,893.2565827427295,1360.843183712934,2.5600302505075818e-05,NM_006371,CRTAP,+,0,NM_000404,GLB1,-,-17827
chr3,34011699,34012418,34012106.0,32,20,7,3.2862601528904634e-14,0.001186357211079181,3.136138805503532e-05,3136.138805503532,1.4887609712378825e-05,1488.7609712378824,1647.3778342656494,4.811894478832941e-10,NM_013374,PDCD6IP,+,-141993,NM_001256192,PDCD6IP,+,-184436
chr3,47259518,47259977,47259744.0,23,11,5,3.535272852239757e-09,0.001572630893855509,2.2540997664556634e-05,2254.0997664556635,8.188185341808353e-06,818.8185341808353,1435.2812322748282,1.8279812071235512e-05,NM_001134878,KIF9,-,0,NR_145712,SNORD13J,-,-8910
chr3,61626824,61628419,61627776.0,85,43,18,0.0,1.862784060335798e-08,8.330368702118755e-05,8330.368702118756,3.200836088161447e-05,3200.836088161447,5129.532613957309,0.0,NM_002841,PTPRG,+,0,NM_002012,FHIT,-,-375364
chr3,61707307,61709987,61708216.0,33,10,14,6.332934177066818e-12,1.1054917595787472e-06,3.234143143175517e-05,3234.143143175517,7.443804856189412e-06,744.3804856189412,2489.7626575565755,6.03566474787597e-08,NM_002841,PTPRG,+,0,NM_002012,FHIT,-,-455847
chr3,62006113,62007533,62007139.0,52,14,19,0.0,2.388977904388412e-12,5.096225558943239e-05,5096.225558943239,1.0421326798665176e-05,1042.1326798665177,4054.092879076721,0.0,NM_002841,PTPRG,+,0,NR_038281,PTPRG-AS1,-,254286
chr3,64104625,64105825,64105279.0,29,20,8,2.6509821005049616e-09,0.00690349124345202,2.8421257924875754e-05,2842.1257924875754,1.4887609712378825e-05,1488.7609712378824,1353.364821249693,1.4091947164364446e-05,NM_198859,PRICKLE2,-,0,NR_045697,PRICKLE2-AS1,+,-1495
chr3,64150793,64151565,64150993.0,36,26,5,1.9317880628477724e-14,0.004280820976458433,3.528156156191473e-05,3528.156156191473,1.9353892626092473e-05,1935.3892626092472,1592.766893582226,2.99180289516835e-10,NM_198859,PRICKLE2,-,0,NR_046702,PRICKLE2-AS3,+,35979
chr3,64316556,64317979,64317417.0,27,2,6,4.1684901086469495e-09,6.877235447788621e-10,2.6461171171436047e-05,2646.117117143605,1.4887609712378825e-06,148.87609712378824,2497.2410200198165,2.13144956564587e-05,NM_198859,PRICKLE2,-,-91102,NR_046702,PRICKLE2-AS3,+,-114997
chr3,64330877,64332408,64331906.0,44,28,12,8.881784197001252e-16,0.00016547124370069888,4.312190857567356e-05,4312.190857567356,2.0842653597330353e-05,2084.2653597330354,2227.9254978343206,1.7882040292960253e-11,NM_198859,PRICKLE2,-,-105423,NR_046702,PRICKLE2-AS3,+,-129318
chr3,64345399,64346800,64345668.0,28,11,12,1.2793666770427592e-07,2.8499129718806415e-05,2.74412145481559e-05,2744.12145481559,8.188185341808353e-06,818.8185341808353,1925.3029206347546,0.0004474785678782059,NM_198859,PRICKLE2,-,-119945,NR_046702,PRICKLE2-AS3,+,-143840
chr3,64490992,64491613,64491410.0,41,10,7,1.1102230246251565e-16,4.435685152515134e-11,4.0181778445513996e-05,4018.1778445513996,7.443804856189412e-06,744.3804856189412,3273.7973589324583,2.483616707355591e-12,NM_001318781,ADAMTS9,-,24042,NR_110151,ADAMTS9-AS1,+,69733
chr3,66473555,66474169,66473873.0,21,8,7,6.759561765878885e-08,0.0009022329813195284,2.0580910911116924e-05,2058.0910911116925,5.95504388495153e-06,595.504388495153,1462.5867026165397,0.0002497116997479337,NM_015541,LRIG1,-,0,NM_173471,SLC25A26,+,-94629
chr3,66740297,66741150,66740683.0,27,10,4,2.1971313657331848e-11,0.00016632590595866414,2.6461171171436047e-05,2646.117117143605,7.443804856189412e-06,744.3804856189412,1901.7366315246636,1.8773770684227239e-07,NR_135533,LOC105377143,-,-1962,NM_015541,LRIG1,-,-239877
chr3,67445172,67445631,67445398.0,23,11,5,3.3047289349497078e-09,0.0016383940938325958,2.2540997664556634e-05,2254.0997664556635,8.188185341808353e-06,818.8185341808353,1435.2812322748282,1.722599048020835e-05,NM_001177599,SUCLG2,-,0,NR_109993,SUCLG2-AS1,+,209066
chr3,79871628,79872979,79872525.0,31,18,12,3.4994229736184934e-13,0.0004226592337025492,3.0381344678315463e-05,3038.1344678315463,1.3398848741140941e-05,1339.8848741140941,1698.2495937174522,4.369317132047343e-09,NM_002941,ROBO1,-,-103720,NR_037488,MIR3923,+,-363660
chr3,96192561,96193967,96192966.0,21,14,18,1.4034117923333866e-07,0.004333863493723666,2.0580910911116924e-05,2058.0910911116925,1.0421326798665176e-05,1042.1326798665177,1015.9584112451748,0.000484551913176722,NR_107027,MIR8060,+,165997,NR_077228,MTHFD2P1,-,-509369
chr3,101440116,101440584,101440351.0,23,10,5,4.066481262832156e-09,0.0004555717807387394,2.2540997664556634e-05,2254.0997664556635,7.443804856189412e-06,744.3804856189412,1509.7192808367222,2.082595689057911e-05,NM_001077203,SENP7,-,0,NR_036433,FAM172BP,+,78283
chr3,101704355,101704823,101704585.0,23,11,5,6.791234796743595e-09,0.0014941040392177918,2.2540997664556634e-05,2254.0997664556635,8.188185341808353e-06,818.8185341808353,1435.2812322748282,3.294712331718615e-05,NR_002941,PDCL3P4,+,7611,NM_000986,RPL24,-,-17637
chr3,102113236,102114456,102113725.0,29,15,13,1.76344494562386e-11,0.0002958297993946868,2.8421257924875754e-05,2842.1257924875754,1.1165707284284118e-05,1116.5707284284117,1725.5550640591637,1.529029813049992e-07,NR_135549,LOC101929411,+,49249,NR_026934,LINC02085,+,-115311
chr3,107986221,107989182,107987035.0,83,35,20,0.0,3.2307490016592055e-14,8.134360026774784e-05,8134.360026774785,2.605331699666294e-05,2605.3316996662943,5529.028327108491,0.0,NM_001777,CD47,-,53912,NR_015394,LINC00636,+,-57316
chr3,113024799,113025677,113025029.0,33,18,9,1.7319479184152442e-14,0.0009044795463299948,3.234143143175517e-05,3234.143143175517,1.3398848741140941e-05,1339.8848741140941,1894.2582690614227,2.6952640441563284e-10,NM_001319110,NEPRO,-,-5067,NM_015412,NEPRO,-,-5092
chr3,113032998,113033466,113033228.0,30,14,4,4.239941731043473e-13,0.00014754094694557907,2.940130130159561e-05,2940.130130159561,1.0421326798665176e-05,1042.1326798665177,1897.9974502930431,5.193270865309142e-09,NM_001319110,NEPRO,-,-13266,NM_015412,NEPRO,-,-13291
chr3,121689195,121689663,121689430.0,24,14,5,1.155373241523705e-09,0.000823042485897818,2.3521041041276488e-05,2352.1041041276485,1.0421326798665176e-05,1042.1326798665177,1309.9714242611308,6.767004270175373e-06,NM_001256486,GOLGB1,-,0,NM_001292041,HCLS1,-,-28248
chr3,121942186,121943044,121942659.0,46,35,15,0.0,0.0002506240162110096,4.508199532911327e-05,4508.199532911327,2.605331699666294e-05,2605.3316996662943,1902.8678332450327,0.0,NM_001145998,SLC15A2,+,0,NM_001199799,ILDR1,-,44279
chr3,127821312,127822326,127821565.0,22,10,14,9.562336233948088e-08,0.002840087574382477,2.156095428783678e-05,2156.095428783678,7.443804856189412e-06,744.3804856189412,1411.7149431647367,0.00034417380255350615,NM_001256585,MGLL,-,0,NM_207335,KBTBD12,+,100733
chr3,129484643,129485966,129485641.0,23,8,3,5.433032579382768e-09,0.00020341012073166187,2.2540997664556634e-05,2254.0997664556635,5.95504388495153e-06,595.504388495153,1658.5953779605106,2.6760941950052058e-05,NM_001280541,IFT122,+,0,NM_000539,RHO,+,42673
chr3,130970831,130972315,130971513.0,30,1,18,1.988076370196268e-12,1.2708722962884167e-12,2.940130130159561e-05,2940.130130159561,7.443804856189412e-07,74.43804856189412,2865.692081597667,2.1783244593608113e-08,NM_001199182,ATP2C1,+,0,NM_001288950,ASTE1,-,41558
chr3,132317046,132317936,132317605.0,26,12,6,1.0928036253687878e-10,6.256130763127032e-05,2.5481127794716194e-05,2548.1127794716194,8.932565827427295e-06,893.2565827427295,1654.85619672889,8.01889343087185e-07,NM_001099,ACPP,+,0,NM_001329126,DNAJC13,+,99724
chr3,140247329,140248170,140247840.0,33,4,5,4.884981308350689e-15,1.215973988166752e-10,3.234143143175517e-05,3234.143143175517,2.977521942475765e-06,297.7521942475765,2936.3909489279404,8.460320138604852e-11,NM_022131,CLSTN2,+,0,NR_108084,CLSTN2-AS1,-,257448
chr3,141360740,141361473,141361200.5,22,10,3,1.4117008451108859e-08,0.002573228736615474,2.156095428783678e-05,2156.095428783678,7.443804856189412e-06,744.3804856189412,1411.7149431647367,6.137073176506332e-05,NM_001080412,ZBTB38,+,0,NM_001350099,ZBTB38,+,24973
chr3,146097343,146097837,146097552.0,26,15,5,1.0464795696663032e-10,0.0007460771840691605,2.5481127794716194e-05,2548.1127794716194,1.1165707284284118e-05,1116.5707284284117,1431.5420510432077,7.731808692449515e-07,NM_000935,PLOD2,-,0,NR_146297,LNCSRLR,-,-28159
chr3,150253288,150254315,150253990.0,26,4,13,3.6386462731741176e-09,5.352583187789861e-08,2.5481127794716194e-05,2548.1127794716194,2.977521942475765e-06,297.7521942475765,2250.360585224043,1.8754118500670814e-05,NR_110186,LINC01214,-,11092,NR_110168,LINC01213,+,-13084
chr3,150316665,150318022,150317390.0,30,20,14,6.364186955210016e-11,0.004943217161578417,2.940130130159561e-05,2940.130130159561,1.4887609712378825e-05,1488.7609712378824,1451.3691589216785,4.988132052231178e-07,NR_110186,LINC01214,-,0,NR_110168,LINC01213,+,-76461
chr3,150497308,150498695,150498143.0,24,7,10,2.284679923025834e-08,2.045420786123131e-05,2.3521041041276488e-05,2352.1041041276485,5.210663399332588e-06,521.0663399332589,1831.0377641943896,9.459814129305766e-05,NM_014779,TSC22D2,+,-37191,NM_014445,SERP1,-,43298
chr3,150755950,150757009,150756694.0,36,29,8,1.1102230246251565e-15,0.009610913352821049,3.528156156191473e-05,3528.156156191473,2.1587034082949294e-05,2158.7034082949294,1369.4527478965438,2.141561711731767e-11,NM_005067,SIAH2,-,0,NR_121657,LOC101928105,-,-16966
chr3,150819378,150819872,150819634.0,22,12,6,3.8369288191120177e-08,0.002445103318553965,2.156095428783678e-05,2156.095428783678,8.932565827427295e-06,893.2565827427295,1262.8388460409485,0.00015221748714305353,NM_001351281,MINDY4B,-,51173,NM_005067,SIAH2,-,-55903
chr3,151855630,151856865,151856491.0,23,4,12,1.861421994320267e-08,2.8056555664290883e-06,2.2540997664556634e-05,2254.0997664556635,2.977521942475765e-06,297.7521942475765,1956.347572208087,7.900233003988983e-05,NR_110203,AADACL2-AS1,-,0,NM_033050,SUCNR1,+,16778
chr3,152018855,152020252,152019846.0,24,11,16,9.83636105900132e-09,0.0012269879913879844,2.3521041041276488e-05,2352.1041041276485,8.188185341808353e-06,818.8185341808353,1533.2855699468132,4.546095122887436e-05,NR_110203,AADACL2-AS1,-,-90681,NM_033050,SUCNR1,+,-134237
chr3,153138268,153139413,153139128.0,39,18,6,0.0,1.0542935685253774e-05,3.822169169207429e-05,3822.169169207429,1.3398848741140941e-05,1339.8848741140941,2482.284295093335,0.0,NM_002886,RAP2B,+,22799,NR_146713,LINC02006,-,244137
chr3,158725130,158727546,158725484.5,40,29,18,0.0,8.714818689714576e-05,3.920173506879414e-05,3920.1735068794146,2.1587034082949294e-05,2158.7034082949294,1761.4700985844852,0.0,NM_206963,RARRES1,-,0,NM_001308164,GFM1,+,-32560
chr3,160935060,160935995,160935460.0,29,24,11,5.560993887598897e-10,0.00029078098620549664,2.8421257924875754e-05,2842.1257924875754,1.786513165485459e-05,1786.513165485459,1055.6126270021164,3.5056483702281033e-06,NM_139245,PPM1L,+,0,NM_001349154,B3GALNT1,-,147888
chr3,161290591,161291457,161291221.0,52,50,6,0.0,4.5909464648774545e-06,5.096225558943239e-05,5096.225558943239,3.721902428094706e-05,3721.902428094706,1374.3231308485329,0.0,NM_001320227,NMD3,+,-37060,NM_015938,NMD3,+,-38585
chr3,161338999,161340395,161340002.0,27,19,8,8.838733078775363e-10,8.283197392977559e-05,2.6461171171436047e-05,2646.117117143605,1.4143229226759883e-05,1414.3229226759884,1231.7941944676165,5.362068190856569e-06,NM_001320679,SPTSSB,-,4397,NM_001320227,NMD3,+,-85468
chr3,161402300,161403591,161402573.0,31,33,12,4.685296595141608e-11,0.0018939682272443026,3.0381344678315463e-05,3038.1344678315463,2.456455602542506e-05,2456.455602542506,581.6788652890405,3.792196659393632e-07,NR_102265,LINC02067,+,22836,NM_001320679,SPTSSB,-,-29351
chr3,163776650,163777671,163776866.0,23,11,14,1.0048123444406087e-08,4.0651614043984985e-05,2.2540997664556634e-05,2254.0997664556635,8.188185341808353e-06,818.8185341808353,1435.2812322748282,4.6174667721326665e-05,NR_031665,MIR1263,-,393800,NR_033945,LINC01192,-,-473350
chr3,168870137,168871522,168870949.0,38,26,14,0.0,0.009035730374925666,3.7241648315354436e-05,3724.1648315354437,1.9353892626092473e-05,1935.3892626092472,1788.7755689261965,0.0,NR_109989,LINC02082,+,30423,NR_021485,EGFEM1P,+,-39552
chr3,168877667,168878580,168878044.0,29,14,11,6.2303495695914535e-12,0.0007173239692532807,2.8421257924875754e-05,2842.1257924875754,1.0421326798665176e-05,1042.1326798665177,1799.9931126210577,5.955515354067321e-08,NR_109989,LINC02082,+,23365,NR_021485,EGFEM1P,+,-47082
chr3,169758448,169759166,169758894.0,24,3,8,3.4926517233913046e-09,1.4928828906413116e-07,2.3521041041276488e-05,2352.1041041276485,2.2331414568568237e-06,223.31414568568238,2128.789958441966,1.8088465736226356e-05,NR_001566,TERC,-,5444,NM_032487,ACTRT3,-,7757
chr3,171806026,171807596,171806618.0,36,21,18,1.1102230246251565e-15,0.00033867891368533076,3.528156156191473e-05,3528.156156191473,1.5631990197997764e-05,1563.1990197997766,1964.9571363916966,2.141561711731767e-11,NM_001130081,PLD1,-,0,NM_001164436,TMEM212,+,35753
chr3,172562921,172563941,172563513.0,23,9,9,1.2918731862043842e-08,0.0002466008134024422,2.2540997664556634e-05,2254.0997664556635,6.699424370570471e-06,669.9424370570471,1584.1573293986164,5.724298973031642e-05,NR_146714,LINC02068,-,0,NM_001190942,TNFSF10,-,-39415
chr3,175111142,175111597,175111362.0,20,6,3,1.410131397205916e-07,1.6839485176167734e-05,1.960086753439707e-05,1960.0867534397073,4.466282913713647e-06,446.62829137136475,1513.4584620683427,0.00048635069543234477,NM_207015,NAALADL2,+,0,NR_046713,NAALADL2-AS2,-,123495
chr3,175312507,175313523,175313214.0,21,5,7,1.1411210298906127e-07,2.591477258562236e-06,2.0580910911116924e-05,2058.0910911116925,3.721902428094706e-06,372.1902428094706,1685.900848302222,0.00040350615814159014,NM_207015,NAALADL2,+,0,NR_046713,NAALADL2-AS2,-,-41412
chr3,176953437,176954580,176953958.0,21,4,10,1.01599805901742e-07,1.2828019543942304e-05,2.0580910911116924e-05,2058.0910911116925,2.977521942475765e-06,297.7521942475765,1760.3388968641161,0.0003636530243812549,NM_001321193,TBL1XR1,-,64775,NR_110819,LINC01209,-,-136437
chr3,183609316,183609810,183609551.0,24,13,5,1.4938580372714227e-09,0.002946288402728703,2.3521041041276488e-05,2352.1041041276485,9.676946313046236e-06,967.6946313046236,1384.4094728230248,8.47223175616197e-06,NM_001349418,KLHL24,+,25813,NM_130446,KLHL6,-,-53605
chr3,185562643,185563529,185563300.0,27,9,6,4.2976511238634885e-11,9.0979152048698e-06,2.6461171171436047e-05,2646.117117143605,6.699424370570471e-06,669.9424370570471,1976.1746800865578,3.5137573773219943e-07,NM_139248,LIPH,-,-10063,NM_021627,SENP2,+,22714
chr3,187913587,187914539,187914187.0,26,14,6,1.6307466488285627e-10,0.005665580756443189,2.5481127794716194e-05,2548.1127794716194,1.0421326798665176e-05,1042.1326798665177,1505.9800996051017,1.1469852993953494e-06,NR_135538,LINC01991,-,44236,NR_135537,LINC01991,-,50172
chr3,189641509,189642604,189642097.0,29,6,18,2.3224300260693553e-10,4.9460365025844055e-08,2.8421257924875754e-05,2842.1257924875754,4.466282913713647e-06,446.62829137136475,2395.4975011162105,1.5850299544572687e-06,NM_001329964,TP63,+,0,NM_001329149,TP63,+,147056
chr3,189755990,189757143,189756827.0,31,20,14,5.3299586966204515e-12,0.0026383384508138485,3.0381344678315463e-05,3038.1344678315463,1.4887609712378825e-05,1488.7609712378824,1549.373496593664,5.234640185270951e-08,NM_001329964,TP63,+,0,NM_001329149,TP63,+,32517
chr3,189943640,189944630,189944295.0,22,4,5,2.1793598814490167e-08,4.284505488061363e-06,2.156095428783678e-05,2156.095428783678,2.977521942475765e-06,297.7521942475765,1858.3432345361016,9.082100283605095e-05,NM_018192,P3H2,-,12098,NM_001329964,TP63,+,-46362
chr3,190585651,190586813,190586364.0,71,22,8,0.0,2.220446049250313e-16,6.95830797471096e-05,6958.3079747109605,1.6376370683616706e-05,1637.6370683616706,5320.67090634929,0.0,NM_001167930,IL1RAP,+,0,NM_207316,TMEM207,-,-135776
chr3,192818432,192819430,192818805.0,25,6,9,8.361157322056556e-10,5.825726558050803e-06,2.450108441799634e-05,2450.108441799634,4.466282913713647e-06,446.62829137136475,2003.480150428269,5.101164251922029e-06,NM_178496,MB21D2,-,0,NM_004113,FGF12,-,-90834
chr3,192927871,192929187,192928816.0,22,1,12,4.6144348564425286e-08,5.7169876943596876e-08,2.156095428783678e-05,2156.095428783678,7.443804856189412e-07,74.43804856189412,2081.657380221784,0.00017887692911338493,NM_178496,MB21D2,-,-9711,NM_004113,FGF12,-,-200273
chr3,194871720,194873103,194872707.0,24,7,5,1.711686792305045e-09,0.00018260490116184247,2.3521041041276488e-05,2352.1041041276485,5.210663399332588e-06,521.0663399332589,1831.0377641943896,9.550870733644971e-06,NR_037891,LINC01968,+,-89553,NR_146990,LINC01972,-,-103012
chr3,196793026,196793807,196793498.0,23,6,6,9.424528046864111e-09,4.103437119062914e-05,2.2540997664556634e-05,2254.0997664556635,4.466282913713647e-06,446.62829137136475,1807.4714750842986,4.393578585751278e-05,NM_002577,PAK2,+,0,NM_001166304,PIGX,+,-57022
chr4,152264,152723,152494.0,28,14,4,4.411582210650522e-12,0.00012920088008383512,2.74412145481559e-05,2744.12145481559,1.0421326798665176e-05,1042.1326798665177,1701.9887749490722,4.427169801128154e-08,NM_001039127,ZNF718,+,0,NR_027481,ZNF876P,+,59877
chr4,6750098,6751062,6750859.0,21,2,3,5.138210479316285e-08,5.583641664574923e-05,2.0580910911116924e-05,2058.0910911116925,1.4887609712378825e-06,148.87609712378824,1909.2149939879043,0.00019611295286565972,NM_014743,KIAA0232,+,31670,NM_018366,BLOC1S4,+,-32439
chr4,14855873,14856789,14856529.0,30,2,4,2.986499936241671e-13,1.814648431519572e-11,2.940130130159561e-05,2940.130130159561,1.4887609712378825e-06,148.87609712378824,2791.2540330357724,3.817673681592308e-09,NR_126435,LINC00504,-,0,NR_038857,CPEB2-AS1,-,53172
chr4,25568102,25568832,25568418.0,23,7,8,7.941709623260351e-09,4.075179286200381e-05,2.2540997664556634e-05,2254.0997664556635,5.210663399332588e-06,521.0663399332589,1733.0334265224046,3.7663923770592574e-05,NR_134641,LOC101929161,-,0,NM_001177998,SLC34A2,+,86981
chr4,28092342,28093627,28093130.0,29,11,12,1.3706813462022183e-11,1.2887912403947155e-08,2.8421257924875754e-05,2842.1257924875754,8.188185341808353e-06,818.8185341808353,2023.30725830674,1.2197329804247918e-07,NR_036237,MIR4275,+,725955,NR_125921,LINC02261,+,-810118
chr4,37480288,37481373,37480882.0,26,20,4,1.0657263960212049e-10,0.0020944796142224886,2.5481127794716194e-05,2548.1127794716194,1.4887609712378825e-05,1488.7609712378824,1059.351808233737,7.855993592704211e-07,NM_001104629,C4orf19,+,0,NM_001144990,NWD2,+,-30824
