"Chr","Start","End","Center","Experiment.Insertions","Background.insertions","Reference.Insertions","pvalue.Reference","pvalue.Background","Fraction.Experiment","TPH.Experiment","Fraction.background","TPH.background","TPH.background.subtracted","pvalue_adj.Reference","Nearest.Refseq1","Gene.Name1","Direction1","Distance1","Nearest.Refseq2","Gene.Name2","Direction2","Distance2"
"chr1",96163878,96165173,96164537,24,11,10,2.95264135363738e-09,1.10547167726516e-05,2.35210410412765e-05,2352.10410412765,8.18818534180835e-06,818.818534180835,1533.28556994681,1.55670500874123e-05,"NR_110693","LINC01787","-",88896,"NR_125991","LOC102723661","+",-140999
"chr6",53672905,53674079,53673436,25,15,16,3.00932523344954e-09,0.00285025992490362,2.45010844179963e-05,2450.10844179963,1.11657072842841e-05,1116.57072842841,1333.53771337122,1.58399767421092e-05,"NM_001003760","KLHL31","-",-7198,"NR_125841","LINC01564","+",-41512
"chr8",121432088,121432974,121432630,25,7,10,3.04052061306237e-09,2.40499590709042e-06,2.45010844179963e-05,2450.10844179963,5.21066339933259e-06,521.066339933259,1929.04210186638,1.59780697434316e-05,"NM_005328","HAS2","-",180057,"NR_002835","HAS2-AS1","+",206372
"chr7",84528830,84530078,84529432,24,15,16,3.11394676710819e-09,0.00218285133852802,2.35210410412765e-05,2352.10410412765,1.11657072842841e-05,1116.57072842841,1235.53337569924,1.63372760694623e-05,"NR_110079","LOC101927378","+",2398,"NM_006080","SEMA3A","-",-333930
"chr12",89768910,89770129,89769511,24,11,7,3.18729809212215e-09,0.0013352068440301,2.35210410412765e-05,2352.10410412765,8.18818534180835e-06,818.818534180835,1533.28556994681,1.66949222937771e-05,"NR_028138","ATP2B1-AS1","+",-56959,"NM_001001323","ATP2B1","-",-112844
"chr1",144403953,144405339,144404241,28,26,17,3.27339588768183e-09,0.00921501375898137,2.74412145481559e-05,2744.12145481559,1.93538926260925e-05,1935.38926260925,808.732192206343,1.71128905564268e-05,"NR_104076","RNVU1-15","+",7237,"NM_173638","NBPF15","-",16047
"chr5",156665308,156666843,156666640,23,10,11,3.27771887409511e-09,0.000437789235788633,2.25409976645566e-05,2254.09976645566,7.44380485618941e-06,744.380485618941,1509.71928083672,1.71128905564268e-05,"NM_001128209","SGCD","+",0,"NM_206858","PPP1R2P3","+",183643
"chr3",67445172,67445631,67445398,23,11,5,3.30472893494971e-09,0.0016383940938326,2.25409976645566e-05,2254.09976645566,8.18818534180835e-06,818.818534180835,1435.28123227483,1.72259904802084e-05,"NM_001177599","SUCLG2","-",0,"NR_109993","SUCLG2-AS1","+",209066
"chr14",43307650,43309054,43308453,26,12,18,3.40018657674079e-09,9.37693665314931e-06,2.54811277947162e-05,2548.11277947162,8.93256582742729e-06,893.25658274273,1654.85619672889,1.76949334854464e-05,"NM_032135","FSCB","-",1195097,"NR_135257","LOC105370473","+",1198355
"chr8",97424036,97425182,97424329,25,4,11,3.44108697092338e-09,1.06748180453975e-05,2.45010844179963e-05,2450.10844179963,2.97752194247576e-06,297.752194247576,2152.35624755206,1.78788999759488e-05,"NR_125390","LOC101927066","-",0,"NR_145760","SNORD3H","+",-65563
"chr6",26556480,26557187,26556854,24,19,5,3.47353945606699e-09,0.000967717817901947,2.35210410412765e-05,2352.10410412765,1.41432292267599e-05,1414.32292267599,937.78118145166,1.80184517527951e-05,"NM_006353","HMGN4","+",-9545,"NR_134611","LOC105374988","+",12137
"chr3",169758448,169759166,169758894,24,3,8,3.4926517233913e-09,1.49288289064131e-07,2.35210410412765e-05,2352.10410412765,2.23314145685682e-06,223.314145685682,2128.78995844197,1.80884657362264e-05,"NR_001566","TERC","-",5444,"NM_032487","ACTRT3","-",7757
"chr3",47259518,47259977,47259744,23,11,5,3.53527285223976e-09,0.00157263089385551,2.25409976645566e-05,2254.09976645566,8.18818534180835e-06,818.818534180835,1435.28123227483,1.82798120712355e-05,"NM_001134878","KIF9","-",0,"NR_145712","SNORD13J","-",-8910
"chr4",88241889,88243007,88242653,24,6,9,3.61280338978531e-09,5.50945096833289e-06,2.35210410412765e-05,2352.10410412765,4.46628291371365e-06,446.628291371365,1905.47581275628,1.86507616943234e-05,"NM_001257386","ABCG2","-",-10264,"NM_152542","PPM1K","-",14602
"chr3",150253288,150254315,150253990,26,4,13,3.63864627317412e-09,5.35258318778986e-08,2.54811277947162e-05,2548.11277947162,2.97752194247576e-06,297.752194247576,2250.36058522404,1.87541185006708e-05,"NR_110186","LINC01214","-",11092,"NR_110168","LINC01213","+",-13084
"chr4",172393226,172394212,172393481,24,16,18,3.65046570749428e-09,0.000612606463587073,2.35210410412765e-05,2352.10410412765,1.19100877699031e-05,1191.00877699031,1161.09532713734,1.87849816343627e-05,"NM_001034845","GALNTL6","+",0,"NR_125895","LOC101928314","-",235720
"chr10",9036110,9037615,9037120.5,34,33,26,3.66294417020185e-09,1.98401098464585e-05,3.3321474808475e-05,3332.1474808475,2.45645560254251e-05,2456.45560254251,875.691878304996,1.88191322155126e-05,"NR_131944","LOC105755953","+",-121515,"NR_120635","LOC101928272","-",159751
"chr5",44731009,44731468,44731239,23,9,5,3.7378365957963e-09,0.000143738670229654,2.25409976645566e-05,2254.09976645566,6.69942437057047e-06,669.942437057047,1584.15732939862,1.91733280496427e-05,"NR_109865","BRCAT54","-",12860,"NM_016640","MRPS30","+",77457
"chr3",101440116,101440584,101440351,23,10,5,4.06648126283216e-09,0.000455571780738739,2.25409976645566e-05,2254.09976645566,7.44380485618941e-06,744.380485618941,1509.71928083672,2.08259568905791e-05,"NM_001077203","SENP7","-",0,"NR_036433","FAM172BP","+",78283
"chr3",64316556,64317979,64317417,27,2,6,4.16849010864695e-09,6.87723544778862e-10,2.6461171171436e-05,2646.1171171436,1.48876097123788e-06,148.876097123788,2497.24102001982,2.13144956564587e-05,"NM_198859","PRICKLE2","-",-91102,"NR_046702","PRICKLE2-AS3","+",-114997
"chr10",29164046,29164759,29164439.5,24,11,5,4.19352119696015e-09,0.000717774520619163,2.35210410412765e-05,2352.10410412765,8.18818534180835e-06,818.818534180835,1533.28556994681,2.14085038980317e-05,"NM_032517","LYZL1","+",124302,"NR_110920","SVIL-AS1","+",244775
"chr15",96209378,96210089,96209778,25,8,8,4.20318557736721e-09,7.90787281990113e-07,2.45010844179963e-05,2450.10844179963,5.95504388495153e-06,595.504388495153,1854.60405330448,2.14238896110241e-05,"NR_125738","NR2F2-AS1","-",0,"NR_102743","NR2F2-AS1","-",56297
"chr17",58575300,58576345,58575914,27,14,9,4.21737100797515e-09,0.000223637501764351,2.6461171171436e-05,2646.1171171436,1.04213267986652e-05,1042.13267986652,1603.98443727709,2.14622343721527e-05,"NM_001201457","TEX14","-",0,"NR_110810","SEPT4-AS1","+",-18376
"chr5",27241360,27242361,27241922,23,2,10,4.26994872793074e-09,4.4721677361359e-08,2.25409976645566e-05,2254.09976645566,1.48876097123788e-06,148.876097123788,2105.22366933188,2.16613624805195e-05,"NM_016279","CDH9","-",-202779,"NR_038848","LINC01021","+",229931
"chr5",29906192,29906674,29906463,23,5,4,4.26932378339018e-09,3.04495603731247e-07,2.25409976645566e-05,2254.09976645566,3.72190242809471e-06,372.190242809471,1881.90952364619,2.16613624805195e-05,"NR_134264","LOC105374704","+",-24090,"NR_104628","LINC02064","-",-510217
"chr15",80669743,80670232,80669976,23,9,3,4.30094704295669e-09,0.00088796597935803,2.25409976645566e-05,2254.09976645566,6.69942437057047e-06,669.942437057047,1584.15732939862,2.17843102975664e-05,"NM_021214","ABHD17C","+",25079,"NM_014862","ARNT2","+",-71808
"chr9",107245419,107246742,107245956,25,9,10,4.3251986436843e-09,0.0012067220124049,2.45010844179963e-05,2450.10844179963,6.69942437057047e-06,669.942437057047,1780.16600474259,2.18727536094871e-05,"NM_002874","RAD23B","+",36494,"NM_001244724","RAD23B","+",37311
"chr2",113307870,113308474,113308090,23,3,5,4.36051195151776e-09,6.20520428606941e-06,2.25409976645566e-05,2254.09976645566,2.23314145685682e-06,223.314145685682,2030.78562076998,2.20167716158717e-05,"NM_013992","PAX8","-",-28950,"NR_015377","PAX8-AS1","+",-40848
"chr17",67246373,67246963,67246760,23,14,2,4.40384362310198e-09,0.00913631465880604,2.25409976645566e-05,2254.09976645566,1.04213267986652e-05,1042.13267986652,1211.96708658915,2.22007612277474e-05,"NR_136398","LOC101928021","+",0,"NM_001330447","HELZ","-",-1170
"chr6",125197419,125198189,125197860,23,16,3,4.43829206719926e-09,0.00510664116631898,2.25409976645566e-05,2254.09976645566,1.19100877699031e-05,1191.00877699031,1063.09098946536,2.23394635067747e-05,"NM_001300994","TPD52L1","+",0,"NM_001318907","TPD52L1","+",5450
"chr19",40107218,40107686,40107448,23,12,5,4.57680449095221e-09,0.00460684383016863,2.25409976645566e-05,2254.09976645566,8.93256582742729e-06,893.25658274273,1360.84318371293,2.30007059789282e-05,"NM_001142579","ZNF780A","-",-16281,"NM_001010880","ZNF780A","-",-16316
"chr6",85344862,85345685,85345313,23,11,6,4.66711147506516e-09,0.00229708896063241,2.25409976645566e-05,2254.09976645566,8.18818534180835e-06,818.818534180835,1435.28123227483,2.34180096780519e-05,"NR_134634","LINC02535","-",41534,"NM_001204813","NT5E","+",103899
"chr20",35154592,35155060,35154827,23,8,5,4.75750783213158e-09,0.000160284301768066,2.25409976645566e-05,2254.09976645566,5.95504388495153e-06,595.504388495153,1658.59537796051,2.38344631337083e-05,"NM_001145025","EDEM2","-",-7235,"NM_006404","PROCR","+",16877
"chr1",226114301,226114769,226114531,23,10,4,4.95594776328545e-09,0.000814415191309203,2.25409976645566e-05,2254.09976645566,7.44380485618941e-06,744.380485618941,1509.71928083672,2.47900662727911e-05,"NR_146920","LINC01703","+",-24013,"NM_022735","ACBD3","-",29910
"chr2",173652802,173653283,173653002,23,11,4,4.97419161415991e-09,0.00249731097049644,2.25409976645566e-05,2254.09976645566,8.18818534180835e-06,818.818534180835,1435.28123227483,2.48042915831906e-05,"NM_001017371","SP3","-",253176,"NM_031942","CDCA7","+",-283813
"chr20",47567807,47568705,47568019,33,19,6,4.97247776287679e-09,0.00145090110278134,3.23414314317552e-05,3234.14314317552,1.41432292267599e-05,1414.32292267599,1819.82022049953,2.48042915831906e-05,"NM_001174087","NCOA3","+",0,"NM_198596","SULF2","-",88701
"chr10",9069031,9070200,9069504,28,35,13,5.0659660910668e-09,0.00169574267943629,2.74412145481559e-05,2744.12145481559,2.60533169966629e-05,2605.33169966629,138.789755149296,2.522288924224e-05,"NR_120635","LOC101928272","-",127166,"NR_131944","LOC105755953","+",-154436
"chr20",50414897,50415313,50415110,25,12,2,5.14451103938995e-09,0.00312864653518374,2.45010844179963e-05,2450.10844179963,8.93256582742729e-06,893.25658274273,1556.8518590569,2.55744282108804e-05,"NR_109950","LINC01271","-",-93556,"NM_001278618","PTPN1","+",95008
"chr3",33115056,33115593,33115256,23,12,6,5.15766296338427e-09,0.00688487983605746,2.25409976645566e-05,2254.09976645566,8.93256582742729e-06,893.25658274273,1360.84318371293,2.56003025050758e-05,"NM_006371","CRTAP","+",0,"NM_000404","GLB1","-",-17827
"chr4",64954253,64955263,64954833,23,13,15,5.17331710803148e-09,0.00100032661438221,2.25409976645566e-05,2254.09976645566,9.67694631304624e-06,967.694631304624,1286.40513515104,2.5638497968339e-05,"NR_033976","LINC02232","-",0,"NM_001318761","EPHA5","-",364300
"chr2",105454827,105455764,105455388,23,12,6,5.389436785741e-09,0.00526832424832546,2.25409976645566e-05,2254.09976645566,8.93256582742729e-06,893.25658274273,1360.84318371293,2.6668539284566e-05,"NM_201557","FHL2","-",-16055,"NM_001318894","FHL2","-",-55161
"chr11",63530836,63531295,63531066,23,3,4,5.41263567299666e-09,7.17453648713118e-07,2.25409976645566e-05,2254.09976645566,2.23314145685682e-06,223.314145685682,2030.78562076998,2.67013026403099e-05,"NM_004585","RARRES3","+",5506,"NM_001142536","LGALS12","+",-14063
"chr6",44203270,44204499,44204026,23,8,4,5.40827826966961e-09,0.00333082659669037,2.25409976645566e-05,2254.09976645566,5.95504388495153e-06,595.504388495153,1658.59537796051,2.67013026403099e-05,"NM_001315494","MYMX","+",12440,"NM_001347931","MYMX","+",12463
"chr3",129484643,129485966,129485641,23,8,3,5.43303257938277e-09,0.000203410120731662,2.25409976645566e-05,2254.09976645566,5.95504388495153e-06,595.504388495153,1658.59537796051,2.67609419500521e-05,"NM_001280541","IFT122","+",0,"NM_000539","RHO","+",42673
"chr11",46947290,46948219,46947645,24,10,9,5.80771841729444e-09,0.00472742553853067,2.35210410412765e-05,2352.10410412765,7.44380485618941e-06,744.380485618941,1607.72361850871,2.85628202470292e-05,"NM_024113","C11orf49","+",0,"NM_002334","LRP4","-",-28669
"chr20",41970809,41971339,41971106,23,12,5,5.85669313046822e-09,0.00200915129931811,2.25409976645566e-05,2254.09976645566,8.93256582742729e-06,893.25658274273,1360.84318371293,2.87597737230011e-05,"NM_007050","PTPRT","-",101413,"NM_032221","CHD6","-",-352316
"chr9",125460528,125461309,125461106,23,0,3,5.98325178291503e-09,2.14379947127696e-09,2.25409976645566e-05,2254.09976645566,0,0,2254.09976645566,2.93365300835298e-05,"NM_024117","MAPKAP1","-",0,"NM_001006618","MAPKAP1","-",60160
"chr4",48954346,48955218,48954822,23,8,8,6.00881278067789e-09,6.4795533408879e-05,2.25409976645566e-05,2254.09976645566,5.95504388495153e-06,595.504388495153,1658.59537796051,2.94170835570433e-05,"NM_025087","CWH43","+",31030,"NM_001286791","CWH43","+",31424
"chr7",87316041,87317509,87317162,23,16,8,6.04830174832927e-09,0.00930084553460098,2.25409976645566e-05,2254.09976645566,1.19100877699031e-05,1191.00877699031,1063.09098946536,2.95654756457762e-05,"NR_015381","TP53TG1","-",7839,"NM_001243745","CROT","+",28126
"chr8",109606484,109607445,109607136.5,24,9,13,6.08011452296608e-09,7.87481757391628e-05,2.35210410412765e-05,2352.10410412765,6.69942437057047e-06,669.942437057047,1682.1616670706,2.96759519358191e-05,"NM_001330596","SYBU","-",0,"NM_001317989","LOC100132813","+",36670
"chr19",51044231,51044864,51044446,23,13,8,6.26040486118029e-09,0.00509398187370524,2.25409976645566e-05,2254.09976645566,9.67694631304624e-06,967.694631304624,1286.40513515104,3.05096900398249e-05,"NM_145894","KLK12","-",-9340,"NM_001348178","KLK13","-",10762
"chr11",76771979,76773042,76772839,23,13,6,6.68804733816586e-09,0.00801086372373883,2.25409976645566e-05,2254.09976645566,9.67694631304624e-06,967.694631304624,1286.40513515104,3.25445434870421e-05,"NM_001258210","TSKU","+",9271,"NR_120561","LOC101928837","-",9539
"chr4",119343054,119343864,119343284,23,11,9,6.77833922324567e-09,0.000732519912881813,2.25409976645566e-05,2254.09976645566,8.18818534180835e-06,818.818534180835,1435.28123227483,3.29341611313554e-05,"NM_000134","FABP2","-",-20894,"NM_001170330","C4orf3","-",-38610
"chr3",101704355,101704823,101704585,23,11,5,6.79123479674359e-09,0.00149410403921779,2.25409976645566e-05,2254.09976645566,8.18818534180835e-06,818.818534180835,1435.28123227483,3.29471233171861e-05,"NR_002941","PDCL3P4","+",7611,"NM_000986","RPL24","-",-17637
"chr21",15164556,15165523,15164756,24,14,8,6.81688572257144e-09,0.00091687497665538,2.35210410412765e-05,2352.10410412765,1.04213267986652e-05,1042.13267986652,1309.97142426113,3.30218350185259e-05,"NM_003489","NRIP1","-",-99752,"NR_146322","LINC02246","-",-245889
"chr18",22872897,22873602,22873276,23,12,6,7.08722902587056e-09,0.00227498979861473,2.25409976645566e-05,2254.09976645566,8.93256582742729e-06,893.25658274273,1360.84318371293,3.42798626496335e-05,"NM_002894","RBBP8","+",59730,"NR_039895","MIR4741","+",59747
"chr6",14731704,14733174,14732953,24,7,8,7.16737180717075e-09,3.70558252129616e-05,2.35210410412765e-05,2352.10410412765,5.21066339933259e-06,521.066339933259,1831.03776419439,3.461552598509e-05,"NR_108096","LINC01108","-",-446251,"NM_004973","JARID2","+",512801
"chr1",153511219,153511704,153511436,23,9,6,7.2139241247271e-09,0.000178861738261871,2.25409976645566e-05,2254.09976645566,6.69942437057047e-06,669.942437057047,1584.15732939862,3.47881987541866e-05,"NM_014624","S100A6","-",22896,"NM_002962","S100A5","-",25443
"chr9",98071983,98073149,98072722,23,13,5,7.34889327169697e-09,0.00920903733313883,2.25409976645566e-05,2254.09976645566,9.67694631304624e-06,967.694631304624,1286.40513515104,3.53860964867486e-05,"NM_018946","NANS","+",0,"NM_014788","TRIM14","-",11204
"chr13",20021202,20022419,20021826,24,4,10,7.47350270557945e-09,6.05537384124055e-07,2.35210410412765e-05,2352.10410412765,2.97752194247576e-06,297.752194247576,2054.35190988007,3.59324002277563e-05,"NM_001353159","ZMYM2","+",0,"NR_126380","LINC01072","+",80282
"chr3",8456643,8457638,8457104,23,3,7,7.49945927580598e-09,5.29892782208385e-07,2.25409976645566e-05,2254.09976645566,2.23314145685682e-06,223.314145685682,2030.78562076998,3.60034622093046e-05,"NR_033378","LMCD1-AS1","-",0,"NM_001278235","LMCD1","+",44169
"chr17",61517038,61519774,61518045,57,38,29,7.56879303676072e-09,7.69012413270875e-06,5.58624724730317e-05,5586.24724730317,2.82864584535198e-05,2828.64584535198,2757.60140195119,3.62283371450592e-05,"NM_001321120","TBX4","+",-31929,"NM_199290","NACA2","-",70659
"chr5",129126250,129127020,129126709,23,20,7,7.55862261669904e-09,0.000245293949099112,2.25409976645566e-05,2254.09976645566,1.48876097123788e-05,1488.76097123788,765.338795217781,3.62283371450592e-05,"NM_016048","ISOC1","+",-12225,"NR_039776","MIR4633","+",-28485
"chr10",43355350,43356550,43356347,23,9,5,7.60439589075901e-09,0.00083720087623107,2.25409976645566e-05,2254.09976645566,6.69942437057047e-06,669.942437057047,1584.15732939862,3.63167474268397e-05,"NM_001184963","FXYD4","+",15094,"NM_001098207","HNRNPF","-",29067
"chr17",78592091,78592982,78592779,23,6,5,7.60981122560622e-09,3.52356706295742e-05,2.25409976645566e-05,2254.09976645566,4.46628291371365e-06,446.628291371365,1807.4714750843,3.63167474268397e-05,"NM_173628","DNAH17","-",-14698,"NR_110848","LINC02081","-",24402
"chr7",116338842,116339826,116339444,25,5,18,7.84874287784731e-09,8.86386210319223e-07,2.45010844179963e-05,2450.10844179963,3.72190242809471e-06,372.190242809471,2077.91819899016,3.74016051473527e-05,"NR_130922","LOC102724434","-",-52116,"NR_130923","LOC102724434","-",-52179
"chr1",148894428,148895406,148895113,28,19,8,7.91669674260476e-09,0.00165356056437005,2.74412145481559e-05,2744.12145481559,1.41432292267599e-05,1414.32292267599,1329.7985321396,3.76141411773096e-05,"NM_022359","PDE4DIP","+",0,"NM_001002811","PDE4DIP","+",56718
"chr14",74018178,74018681,74018478,23,12,4,7.91147369838541e-09,0.00946177549778726,2.25409976645566e-05,2254.09976645566,8.93256582742729e-06,893.25658274273,1360.84318371293,3.76141411773096e-05,"NM_001330189","ENTPD5","-",0,"NM_025057","BBOF1","+",675
"chr1",241361446,241362636,241362433,23,6,8,7.95055854485582e-09,2.98148936969111e-05,2.25409976645566e-05,2254.09976645566,4.46628291371365e-06,446.628291371365,1807.4714750843,3.76639237705926e-05,"NM_001282773","RGS7","-",-4217,"NM_001350116","RGS7","-",-5621
"chr4",25568102,25568832,25568418,23,7,8,7.94170962326035e-09,4.07517928620038e-05,2.25409976645566e-05,2254.09976645566,5.21066339933259e-06,521.066339933259,1733.0334265224,3.76639237705926e-05,"NR_134641","LOC101929161","-",0,"NM_001177998","SLC34A2","+",86981
"chr8",102928876,102929562,102929102,24,9,6,8.03948074779015e-09,0.00399822264758243,2.35210410412765e-05,2352.10410412765,6.69942437057047e-06,669.942437057047,1682.1616670706,3.80292466828896e-05,"NR_126338","AZIN1-AS1","+",0,"NM_001301668","AZIN1","-",-64677
"chr11",10742716,10743684,10742916,23,8,10,8.26292689826147e-09,0.000179145136766867,2.25409976645566e-05,2254.09976645566,5.95504388495153e-06,595.504388495153,1658.59537796051,3.90289053670079e-05,"NM_014633","CTR9","+",7303,"NM_001100163","MRVI1","-",-48729
